Ictus (n.) The stress of voice laid upon accented syllable of a word. Cf. Arsis.,TRUE
"Ictus (n.) A stroke or blow, as in a sunstroke, the sting of an insect, pulsation of an artery, etc.",FALSE
"Icy (superl.) Pertaining to, resembling, or abounding in, ice; cold; frosty.",TRUE
"Icy (superl.) Characterized by coldness, as of manner, influence, etc.; chilling; frigid; cold.",FALSE
Icy-pearled (a.) Spangled with ice.,TRUE
I'd () A contraction from I would or I had.,FALSE
"Id (n.) A small fresh-water cyprinoid fish (Leuciscus idus or Idus idus) of Europe. A domesticated variety, colored like the goldfish, is called orfe in Germany.",TRUE
"Idalian (a.) Of or pertaining to Idalium, a mountain city in Cyprus, or to Venus, to whom it was sacred.",FALSE
Ide (n.) Same as Id.,TRUE
"-ide () A suffix used to denote: (a) The nonmetallic, or negative, element or radical in a binary compound; as, oxide, sulphide, chloride. (b) A compound which is an anhydride; as, glycolide, phthalide. (c) Any one of a series of derivatives; as, indogenide, glucoside, etc.",FALSE
Ideas (pl. ) of Idea,TRUE
"Idea (n.) The transcript, image, or picture of a visible object, that is formed by the mind; also, a similar image of any object whatever, whether sensible or spiritual.",FALSE
"Idea (n.) A general notion, or a conception formed by generalization.",TRUE
"Idea (n.) Hence: Any object apprehended, conceived, or thought of, by the mind; a notion, conception, or thought; the real object that is conceived or thought of.",FALSE
"Idea (n.) A belief, option, or doctrine; a characteristic or controlling principle; as, an essential idea; the idea of development.",TRUE
Idea (n.) A plan or purpose of action; intention; design.,FALSE
"Idea (n.) A rational conception; the complete conception of an object when thought of in all its essential elements or constituents; the necessary metaphysical or constituent attributes and relations, when conceived in the abstract.",TRUE
"Idea (n.) A fiction object or picture created by the imagination; the same when proposed as a pattern to be copied, or a standard to be reached; one of the archetypes or patterns of created things, conceived by the Platonists to have excited objectively from eternity in the mind of the Deity.",FALSE
"Ideal (a.) Existing in idea or thought; conceptional; intellectual; mental; as, ideal knowledge.",TRUE
"Ideal (a.) Reaching an imaginary standard of excellence; fit for a model; faultless; as, ideal beauty.",FALSE
Ideal (a.) Existing in fancy or imagination only; visionary; unreal.,TRUE
"Ideal (a.) Teaching the doctrine of idealism; as, the ideal theory or philosophy.",FALSE
Ideal (a.) Imaginary.,TRUE
"Ideal (n.) A mental conception regarded as a standard of perfection; a model of excellence, beauty, etc.",FALSE
Idealess (a.) Destitute of an idea.,TRUE
Idealism (n.) The quality or state of being ideal.,FALSE
Idealism (n.) Conception of the ideal; imagery.,TRUE
"Idealism (n.) The system or theory that denies the existence of material bodies, and teaches that we have no rational grounds to believe in the reality of anything but ideas and their relations.",FALSE
Idealist (n.) One who idealizes; one who forms picturesque fancies; one given to romantic expectations.,TRUE
Idealist (n.) One who holds the doctrine of idealism.,FALSE
Idealistic (a.) Of or pertaining to idealists or their theories.,TRUE
Idealities (pl. ) of Ideality,FALSE
Ideality (n.) The quality or state of being ideal.,TRUE
Ideality (n.) The capacity to form ideals of beauty or perfection.,FALSE
Ideality (n.) The conceptive faculty.,TRUE
Idealization (n.) The act or process of idealizing.,FALSE
"Idealization (n.) The representation of natural objects, scenes, etc., in such a way as to show their most important characteristics; the study of the ideal.",TRUE
Idealized (imp. & p. p.) of Idealize,FALSE
Idealizing (p. pr. & vb. n.) of Idealize,TRUE
"Idealize (v. t.) To make ideal; to give an ideal form or value to; to attribute ideal characteristics and excellences to; as, to idealize real life.",FALSE
"Idealize (v. t.) To treat in an ideal manner. See Idealization, 2.",TRUE
Idealize (v. i.) To form ideals.,FALSE
Idealizer (n.) An idealist.,TRUE
Ideally (adv.) In an ideal manner; by means of ideals; mentally.,FALSE
"Idealogic (a.) Of or pertaining to an idealogue, or to idealization.",TRUE
Idealogue (n.) One given to fanciful ideas or theories; a theorist; a spectator.,FALSE
Ideat (n.) Alt. of Ideate,TRUE
Ideate (n.) The actual existence supposed to correspond with an idea; the correlate in real existence to the idea as a thought or existence.,FALSE
Ideate (v. t.) To form in idea; to fancy.,TRUE
Ideate (v. t.) To apprehend in thought so as to fix and hold in the mind; to memorize.,FALSE
Ideation (n.) The faculty or capacity of the mind for forming ideas; the exercise of this capacity; the act of the mind by which objects of sense are apprehended and retained as objects of thought.,TRUE
"Ideational (a.) Pertaining to, or characterized by, ideation.",FALSE
Idem (pron. / adj.) The same; the same as above; -- often abbreviated id.,TRUE
Identic (a.) Identical.,FALSE
"Identical (a.) The same; the selfsame; the very same; not different; as, the identical person or thing.",TRUE
"Identical (a.) Uttering sameness or the same truth; expressing in the predicate what is given, or obviously implied, in the subject; tautological.",FALSE
Identically (adv.) In an identical manner; with respect to identity.,TRUE
Identicalness (n.) The quality or state of being identical; sameness.,FALSE
Identifiable (a.) Capable of being identified.,TRUE
"Identification (n.) The act of identifying, or proving to be the same; also, the state of being identified.",FALSE
Identified (imp. & p. p.) of Identify,TRUE
Identifying (p. pr. & vb. n.) of Identify,FALSE
Identify (v. t.) To make to be the same; to unite or combine in such a manner as to make one; to treat as being one or having the same purpose or effect; to consider as the same in any relation.,TRUE
"Identify (v. t.) To establish the identity of; to prove to be the same with something described, claimed, or asserted; as, to identify stolen property.",FALSE
"Identify (v. i.) To become the same; to coalesce in interest, purpose, use, effect, etc.",TRUE
"Identism (n.) The doctrine taught by Schelling, that matter and mind, and subject and object, are identical in the Absolute; -- called also the system / doctrine of identity.",FALSE
Identities (pl. ) of Identity,TRUE
"Identity (n.) The state or quality of being identical, or the same; sameness.",FALSE
"Identity (n.) The condition of being the same with something described or asserted, or of possessing a character claimed; as, to establish the identity of stolen goods.",TRUE
Identity (n.) An identical equation.,FALSE
"Ideo- () A combining form from the Gr. /, an idea.",TRUE
Ideogenical (a.) Of or relating to ideology.,FALSE
Ideogeny (n.) The science which treats of the origin of ideas.,TRUE
"Ideogram (n.) An original, pictorial element of writing; a kind of hieroglyph expressing no sound, but only an idea.",FALSE
"Ideogram (n.) A symbol used for convenience, or for abbreviation; as, 1, 2, 3, +, -, /, $, /, etc.",TRUE
Ideogram (n.) A phonetic symbol; a letter.,FALSE
Ideograph (n.) Same as Ideogram.,TRUE
Ideographic (a.) Alt. of Ideographical,FALSE
"Ideographical (a.) Of or pertaining to an ideogram; representing ideas by symbols, independently of sounds; as, 9 represents not the word ""nine,"" but the idea of the number itself.",TRUE
"Ideographics (n.) The system of writing in ideographic characters; also, anything so written.",FALSE
"Ideography (n.) The representation of ideas independently of sounds, or in an ideographic manner, as sometimes is done in shorthand writing, etc.",TRUE
Ideological (a.) Of or pertaining to ideology.,FALSE
"Ideologist (n.) One who treats of ideas; one who theorizes or idealizes; one versed in the science of ideas, or who advocates the doctrines of ideology.",TRUE
Ideology (n.) The science of ideas.,FALSE
Ideology (n.) A theory of the origin of ideas which derives them exclusively from sensation.,TRUE
Ideo-motion (n.) An ideo-motor movement.,FALSE
"Ideo-motor (a.) Applied to those actions, or muscular movements, which are automatic expressions of dominant ideas, rather than the result of distinct volitional efforts, as the act of expressing the thoughts in speech, or in writing, while the mind is occupied in the composition of the sentence.",TRUE
"Ides (n. pl.) The fifteenth day of March, May, July, and October, and the thirteenth day of the other months.",FALSE
"Idio- () A combining form from the Greek /, meaning private, personal, peculiar, distinct.",TRUE
"Idioblast (n.) An individual cell, differing greatly from its neighbours in regard to size, structure, or contents.",FALSE
Idiocrasis (n.) Idiocracy.,TRUE
Idiocrasies (pl. ) of Idiocracy,FALSE
"Idiocracy (n.) Peculiarity of constitution; that temperament, or state of constitution, which is peculiar to a person; idiosyncrasy.",TRUE
Idiocratic (a.) Alt. of Idiocratical,FALSE
Idiocratical (a.) Peculiar in constitution or temperament; idiosyncratic.,TRUE
"Idiocy (n.) The condition or quality of being an idiot; absence, or marked deficiency, of sense and intelligence.",FALSE
Idiocyclophanous (a.) Same as Idiophanous.,TRUE
Idioelectric (a.) Electric by virtue of its own peculiar properties; capable of becoming electrified by friction; -- opposed to anelectric.,FALSE
Idioelectric (n.) An idioelectric substance.,TRUE
Idiograph (n.) A mark or signature peculiar to an individual; a trade-mark.,FALSE
Idiographic (a.) Alt. of Idiographical,TRUE
Idiographical (a.) Of or pertaining to an idiograph.,FALSE
Idiolatry (n.) Self-worship; excessive self-esteem.,TRUE
Idiom (n.) The syntactical or structural form peculiar to any language; the genius or cast of a language.,FALSE
"Idiom (n.) An expression conforming or appropriate to the peculiar structural form of a language; in extend use, an expression sanctioned by usage, having a sense peculiar to itself and not agreeing with the logical sense of its structural form; also, the phrase forms peculiar to a particular author.",TRUE
Idiom (n.) Dialect; a variant form of a language.,FALSE
Idiomatic (a.) Alt. of Idiomatical,TRUE
"Idiomatical (a.) Of or pertaining to, or conforming to, the mode of expression peculiar to a language; as, an idiomatic meaning; an idiomatic phrase.",FALSE
Idiomorphic (a.) Idiomorphous.,TRUE
Idiomorphous (a.) Having a form of its own.,FALSE
Idiomorphous (a.) Apperaing in distinct crystals; -- said of the mineral constituents of a rock.,TRUE
"Idiomuscular (a.) Applied to a semipermanent contraction of a muscle, produced by a mechanical irritant.",FALSE
Idiopathetic (a.) Idiopathic.,TRUE
Idiopathic (a.) Alt. of Idiopathical,FALSE
"Idiopathical (a.) Pertaining to idiopathy; characterizing a disease arising primarily, and not in consequence of some other disease or injury; -- opposed to symptomatic, sympathetic, and traumatic.",TRUE
Idiopathies (pl. ) of Idiopathy,FALSE
"Idiopathy (n.) A peculiar, or individual, characteristic or affection.",TRUE
Idiopathy (n.) A morbid state or condition not preceded or occasioned by any other disease; a primary disease.,FALSE
"Idiophanous (a.) Exhibiting interference figures without the aid of a polariscope, as certain crystals.",TRUE
Idioplasm (n.) Same as Idioplasma.,FALSE
"Idioplasma (n.) That portion of the cell protoplasm which is the seat of all active changes, and which carries on the function of hereditary transmission; -- distinguished from the other portion, which is termed nutritive plasma. See Hygroplasm.",TRUE
"Idiorepulsive (a.) Repulsive by itself; as, the idiorepulsive power of heat.",FALSE
Idiosyncrasies (pl. ) of Idiosyncrasy,TRUE
"Idiosyncrasy (n.) A peculiarity of physical or mental constitution or temperament; a characteristic belonging to, and distinguishing, an individual; characteristic susceptibility; idiocrasy; eccentricity.",FALSE
Idiosyncratic (a.) Alt. of Idiosyncratical,TRUE
Idiosyncratical (a.) Of peculiar temper or disposition; belonging to one's peculiar and individual character.,FALSE
"Idiot (n.) A man in private station, as distinguished from one holding a public office.",TRUE
"Idiot (n.) An unlearned, ignorant, or simple person, as distinguished from the educated; an ignoramus.",FALSE
"Idiot (n.) A human being destitute of the ordinary intellectual powers, whether congenital, developmental, or accidental; commonly, a person without understanding from birth; a natural fool; a natural; an innocent.",TRUE
Idiot (n.) A fool; a simpleton; -- a term of reproach.,FALSE
Idiotcy (n.) Idiocy.,TRUE
Idioted (a.) Rendered idiotic; befooled.,FALSE
"Idiothermic (a.) Self-heating; warmed, as the body of animal, by process going on within itself.",TRUE
Idiotic (a.) Alt. of Idiotical,FALSE
Idiotical (a.) Common; simple.,TRUE
"Idiotical (a.) Pertaining to, or like, an idiot; characterized by idiocy; foolish; fatuous; as, an idiotic person, speech, laugh, or action.",FALSE
Idiotically (adv.) In a idiotic manner.,TRUE
"Idioticon (n.) A dictionary of a peculiar dialect, or of the words and phrases peculiar to one part of a country; a glossary.",FALSE
Idiotish (a.) Like an idiot; foolish.,TRUE
"Idiotism (n.) An idiom; a form, mode of expression, or signification, peculiar to a language.",FALSE
Idiotism (n.) Lack of knowledge or mental capacity; idiocy; foolishness.,TRUE
Idiotize (v. i.) To become stupid.,FALSE
Idiotry (n.) Idiocy.,TRUE
Idle (superl.) Of no account; useless; vain; trifling; unprofitable; thoughtless; silly; barren.,FALSE
"Idle (superl.) Not called into active service; not turned to appropriate use; unemployed; as, idle hours.",TRUE
"Idle (superl.) Not employed; unoccupied with business; inactive; doing nothing; as, idle workmen.",FALSE
"Idle (superl.) Given rest and ease; averse to labor or employment; lazy; slothful; as, an idle fellow.",TRUE
Idle (superl.) Light-headed; foolish.,FALSE
Idled (imp. & p. p.) of Idle,TRUE
Idling (p. pr. & vb. n.) of Idle,FALSE
"Idle (v. i.) To lose or spend time in inaction, or without being employed in business.",TRUE
"Idle (v. t.) To spend in idleness; to waste; to consume; -- often followed by away; as, to idle away an hour a day.",FALSE
Idle-headed (a.) Foolish; stupid.,TRUE
Idle-headed (a.) Delirious; infatuated.,FALSE
Idleness (n.) The condition or quality of being idle (in the various senses of that word); uselessness; fruitlessness; triviality; inactivity; laziness.,TRUE
Idle-pated (a.) Idle-headed; stupid.,FALSE
Idler (n.) One who idles; one who spends his time in inaction; a lazy person; a sluggard.,TRUE
"Idler (n.) One who has constant day duties on board ship, and keeps no regular watch.",FALSE
Idler (n.) An idle wheel or pulley. See under Idle.,TRUE
Idless (n.) Alt. of Idlesse,FALSE
Idlesse (n.) Idleness.,TRUE
Idly (adv.) In a idle manner; ineffectually; vainly; lazily; carelessly; (Obs.) foolishly.,FALSE
Idocrase (n.) Same as Vesuvianite.,TRUE
Idol (n.) An image or representation of anything.,FALSE
"Idol (n.) An image of a divinity; a representation or symbol of a deity or any other being or thing, made or used as an object of worship; a similitude of a false god.",TRUE
Idol (n.) That on which the affections are strongly (often excessively) set; an object of passionate devotion; a person or thing greatly loved or adored.,FALSE
Idol (n.) A false notion or conception; a fallacy.,TRUE
Idolastre (n.) An idolater.,FALSE
"Idolater (n.) A worshiper of idols; one who pays divine honors to images, statues, or representations of anything made by hands; one who worships as a deity that which is not God; a pagan.",TRUE
Idolater (n.) An adorer; a great admirer.,FALSE
Idolatress (n.) A female worshiper of idols.,TRUE
